"id","_name","_prefix","_province_id","_district_id","sync_words","priority_sync_words"
2419,Phan Điền,Xã,13,171,phan dien,xa phan dien
2420,Phan Hiệp,Xã,13,171,phan hiep,xa phan hiep
2421,Phan Hoà,Xã,13,171,phan hoa,xa phan hoa
2422,Phan Lâm,Xã,13,171,phan lam,xa phan lam
2423,Phan Rí Thành,Xã,13,171,phan ri thanh,xa phan ri thanh
2424,Phan Sơn,Xã,13,171,phan son,xa phan son
2425,Phan Thanh,Xã,13,171,phan thanh,xa phan thanh
2426,Phan Tiến,Xã,13,171,phan tien,xa phan tien
2427,Sông Bình,Xã,13,171,song binh,xa song binh
2428,Sông Lũy,Xã,13,171,song luy,xa song luy
2429,Long Hải,Xã,13,172,long hai,xa long hai
2430,Ngũ Phụng,Xã,13,172,ngu phung,xa ngu phung
2431,Tam Thanh,Xã,13,172,tam thanh,xa tam thanh
2432,Đa Kai,Xã,13,173,da kai,xa da kai
2433,Đông Hà,Xã,13,173,dong ha,xa dong ha
2434,Đức Chính,Xã,13,173,duc chinh,xa duc chinh
2435,Đức Hạnh,Xã,13,173,duc hanh,xa duc hanh
2436,Đức Tài,Thị trấn,13,173,duc tai,thi tran duc tai
2437,Đức Tín,Xã,13,173,duc tin,xa duc tin
2438,Mê Pu,Xã,13,173,me pu,xa me pu
2439,Nam Chính,Xã,13,173,nam chinh,xa nam chinh
2440,Sùng Nhơn,Xã,13,173,sung nhon,xa sung nhon
2441,Tân Hà,Xã,13,173,tan ha,xa tan ha
2442,Trà Tân,Xã,13,173,tra tan,xa tra tan
2443,Võ Xu,Thị trấn,13,173,vo xu,thi tran vo xu
2444,Vũ Hòa,Xã,13,173,vu hoa,xa vu hoa
2445,Sơn Mỹ,Xã,13,174,son my,xa son my
2446,Sông Phan,Xã,13,174,song phan,xa song phan
2447,Tân Đức,Xã,13,174,tan duc,xa tan duc
2448,Tân Hà,Xã,13,174,tan ha,xa tan ha
2449,Tân Minh,Thị trấn,13,174,tan minh,thi tran tan minh
2450,Tân Nghĩa,Thị trấn,13,174,tan nghia,thi tran tan nghia
2451,Tân Phúc,Xã,13,174,tan phuc,xa tan phuc
2452,Tân Thắng,Xã,13,174,tan thang,xa tan thang
2453,Tân Xuân,Xã,13,174,tan xuan,xa tan xuan
2454,Thắng Hải,Xã,13,174,thang hai,xa thang hai
2455,Đa Mi,Xã,13,175,da mi,xa da mi
2456,Đông Giang,Xã,13,175,dong giang,xa dong giang
2457,Đông Tiến,Xã,13,175,dong tien,xa dong tien
2458,Hàm Chính,Xã,13,175,ham chinh,xa ham chinh
2459,Hàm Đức,Xã,13,175,ham duc,xa ham duc
2460,Hàm Hiệp,Xã,13,175,ham hiep,xa ham hiep
2461,Hàm Liêm,Xã,13,175,ham liem,xa ham liem
2462,Hàm Phú,Xã,13,175,ham phu,xa ham phu
2463,Hàm Thắng,Xã,13,175,ham thang,xa ham thang
2464,Hàm Trí,Xã,13,175,ham tri,xa ham tri
2465,Hồng Liêm,Xã,13,175,hong liem,xa hong liem
2466,Hồng Sơn,Xã,13,175,hong son,xa hong son
2467,La Dạ,Xã,13,175,la da,xa la da
2468,Ma Lâm,Thị trấn,13,175,ma lam,thi tran ma lam
2469,Mỹ Thạnh,Xã,13,175,my thanh,xa my thanh
2470,Phú Long,Thị trấn,13,175,phu long,thi tran phu long
2471,Thuận Hòa,Xã,13,175,thuan hoa,xa thuan hoa
2472,Thuận Minh,Xã,13,175,thuan minh,xa thuan minh
2473,Hàm Cần,Xã,13,176,ham can,xa ham can
2474,Hàm Cường,Xã,13,176,ham cuong,xa ham cuong
2475,Hàm Kiệm,Xã,13,176,ham kiem,xa ham kiem
2476,Hàm Minh,Xã,13,176,ham minh,xa ham minh
2477,Hàm Mỹ,Xã,13,176,ham my,xa ham my
2478,Hàm Thạnh,Xã,13,176,ham thanh,xa ham thanh
2479,Mương Mán,Xã,13,176,muong man,xa muong man
2480,Tân Lập,Xã,13,176,tan lap,xa tan lap
2481,Tân Thành,Xã,13,176,tan thanh,xa tan thanh
2482,Tân Thuận,Xã,13,176,tan thuan,xa tan thuan
2483,Thuận Nam,Thị trấn,13,176,thuan nam,thi tran thuan nam
2484,Thuận Quý,Xã,13,176,thuan quy,xa thuan quy
2485,Bình Tân,Phường,13,177,binh tan,phuong binh tan
2486,Phước Hội,Phường,13,177,phuoc hoi,phuong phuoc hoi
2487,Phước Lộc,Phường,13,177,phuoc loc,phuong phuoc loc
2488,Tân An,Phường,13,177,tan an,phuong tan an
2489,Tân Bình,Xã,13,177,tan binh,xa tan binh
2490,Tân Hải,Xã,13,177,tan hai,xa tan hai
2491,Tân Phước,Xã,13,177,tan phuoc,xa tan phuoc
2492,Tân Thiện,Phường,13,177,tan thien,phuong tan thien
2493,Tân Tiến,Xã,13,177,tan tien,xa tan tien
2494,Bình Hưng,Phường,13,178,binh hung,phuong binh hung
2495,Đức Long,Phường,13,178,duc long,phuong duc long
2496,Đức Nghĩa,Phường,13,178,duc nghia,phuong duc nghia
2497,Đức Thắng,Phường,13,178,duc thang,phuong duc thang
2498,Hàm Tiến,Phường,13,178,ham tien,phuong ham tien
2499,Hưng Long,Phường,13,178,hung long,phuong hung long
2500,Lạc Đạo,Phường,13,178,lac dao,phuong lac dao
2501,Mũi Né,Phường,13,178,mui ne,phuong mui ne
2502,Phong Nẫm,Xã,13,178,phong nam,xa phong nam
2503,Phong Nẫm,Xã,13,178,phong nam,xa phong nam
2504,Phú Hài,Phường,13,178,phu hai,phuong phu hai
2505,Phú Tài,Phường,13,178,phu tai,phuong phu tai
2506,Phú Thủy,Phường,13,178,phu thuy,phuong phu thuy
2507,Phú Trinh,Phường,13,178,phu trinh,phuong phu trinh
2508,Thanh Hải,Phường,13,178,thanh hai,phuong thanh hai
2509,Thiện Nghiệp,Xã,13,178,thien nghiep,xa thien nghiep
2510,Tiến Lợi,Xã,13,178,tien loi,xa tien loi
2511,Tiến Thành,Xã,13,178,tien thanh,xa tien thanh
2512,Xuân An,Phường,13,178,xuan an,phuong xuan an
2513,Bắc Ruộng,Xã,13,179,bac ruong,xa bac ruong
2514,Đồng Kho,Xã,13,179,dong kho,xa dong kho
2515,Đức Bình,Xã,13,179,duc binh,xa duc binh
2516,Đức Phú,Xã,13,179,duc phu,xa duc phu
2517,Đức Tân,Xã,13,179,duc tan,xa duc tan
2518,Đức Thuận,Xã,13,179,duc thuan,xa duc thuan
2519,Gia An,Xã,13,179,gia an,xa gia an
2520,Gia Huynh,Xã,13,179,gia huynh,xa gia huynh
2521,Huy Khiêm,Xã,13,179,huy khiem,xa huy khiem
2522,La Ngâu,Xã,13,179,la ngau,xa la ngau
2523,Lạc Tánh,Thị trấn,13,179,lac tanh,thi tran lac tanh
2524,Măng Tố,Xã,13,179,mang to,xa mang to
2525,Nghị Đức,Xã,13,179,nghi duc,xa nghi duc
2526,Suối Kiết,Xã,13,179,suoi kiet,xa suoi kiet
2527,Bình Thạnh,Xã,13,180,binh thanh,xa binh thanh
2528,Chí Công,Xã,13,180,chi cong,xa chi cong
2529,Hoà Minh,Xã,13,180,hoa minh,xa hoa minh
2530,Hoà Phú,Xã,13,180,hoa phu,xa hoa phu
2531,Liên Hương,Thị trấn,13,180,lien huong,thi tran lien huong
2532,Phan Dũng,Xã,13,180,phan dung,xa phan dung
2533,Phan Rí Cửa,Thị trấn,13,180,phan ri cua,thi tran phan ri cua
2534,Phong Phú,Xã,13,180,phong phu,xa phong phu
2535,Phú Lạc,Xã,13,180,phu lac,xa phu lac
2536,Phước Thể,Xã,13,180,phuoc the,xa phuoc the
2537,Vĩnh Hảo,Xã,13,180,vinh hao,xa vinh hao
2538,Vĩnh Tân,Xã,13,180,vinh tan,xa vinh tan
2539,B'Lá,Xã,14,181,b'la,xa b'la
2540,Lộc An,Xã,14,181,loc an,xa loc an
2541,Lộc Bắc,Xã,14,181,loc bac,xa loc bac
2542,Lộc Bảo,Xã,14,181,loc bao,xa loc bao
2543,Lộc Đức,Xã,14,181,loc duc,xa loc duc
2544,Lộc Lâm,Xã,14,181,loc lam,xa loc lam
2545,Lộc Nam,Xã,14,181,loc nam,xa loc nam
2546,Lộc Ngãi,Xã,14,181,loc ngai,xa loc ngai
2547,Lộc Phú,Xã,14,181,loc phu,xa loc phu
2548,Lộc Quảng,Xã,14,181,loc quang,xa loc quang
2549,Lộc Tân,Xã,14,181,loc tan,xa loc tan
2550,Lộc Thắng,Thị trấn,14,181,loc thang,thi tran loc thang
2551,Lộc Thành,Xã,14,181,loc thanh,xa loc thanh
2552,Tân Hương,Xã,14,181,tan huong,xa tan huong
2553,Tân Lạc,Xã,14,181,tan lac,xa tan lac
2554,"1",Phường,14,182,"1",phuong 1
2555,"2",Phường,14,182,"2",phuong 2
2556,B'Lao,Phường,14,182,b'lao,phuong b'lao
2557,Đại Lào,Xã,14,182,dai lao,xa dai lao
2558,Đam Bri,Xã,14,182,dam bri,xa dam bri
2559,Lộc Châu,Xã,14,182,loc chau,xa loc chau
2560,Lộc Nga,Xã,14,182,loc nga,xa loc nga
2561,Lộc Phát,Phường,14,182,loc phat,phuong loc phat
2562,Lộc Sơn,Phường,14,182,loc son,phuong loc son
2563,Lộc Thanh,Xã,14,182,loc thanh,xa loc thanh
2564,Lộc Tiến,Phường,14,182,loc tien,phuong loc tien
2565,Đồng Nai,Thị trấn,14,183,dong nai,thi tran dong nai
2566,Đồng Nai Thượng,Xã,14,183,dong nai thuong,xa dong nai thuong
2567,Đức Phổ,Xã,14,183,duc pho,xa duc pho
2568,Gia Viễn,Xã,14,183,gia vien,xa gia vien
2569,Mỹ Lâm,Xã,14,183,my lam,xa my lam
2570,Nam Ninh,Xã,14,183,nam ninh,xa nam ninh
2571,Phù Mỹ,Xã,14,183,phu my,xa phu my
2572,Phước Cát 1,Xã,14,183,phuoc cat 1,xa phuoc cat 1
2573,Phước Cát 2,Xã,14,183,phuoc cat 2,xa phuoc cat 2
2574,Quảng Ngãi,Xã,14,183,quang ngai,xa quang ngai
2575,Tiên Hoàng,Xã,14,183,tien hoang,xa tien hoang
2576,Tư Nghĩa,Xã,14,183,tu nghia,xa tu nghia
2577,Đạ M'Ri,Thị trấn,14,184,da m'ri,thi tran da m'ri
2578,Đạ M'Ri,Xã,14,184,da m'ri,xa da m'ri
2579,Đạ Oai,Xã,14,184,da oai,xa da oai
2580,Đạ Ploa,Xã,14,184,da ploa,xa da ploa
2581,Đạ Tồn,Xã,14,184,da ton,xa da ton
2582,Đoàn Kết,Xã,14,184,doan ket,xa doan ket
2583,Hà Lâm,Xã,14,184,ha lam,xa ha lam
2584,Ma Đa Guôi,Thị trấn,14,184,ma da guoi,thi tran ma da guoi
2585,Ma Đa Guôi,Xã,14,184,ma da guoi,xa ma da guoi
2586,Phước Lộc,Xã,14,184,phuoc loc,xa phuoc loc
2587,"1",Phường,14,185,"1",phuong 1
2588,"10",Phường,14,185,"10",phuong 10
2589,"11",Phường,14,185,"11",phuong 11
2590,"12",Phường,14,185,"12",phuong 12
2591,"2",Phường,14,185,"2",phuong 2
2592,"3",Phường,14,185,"3",phuong 3
2593,"4",Phường,14,185,"4",phuong 4
2594,"5",Phường,14,185,"5",phuong 5
2595,"6",Phường,14,185,"6",phuong 6
2596,"7",Phường,14,185,"7",phuong 7
2597,"8",Phường,14,185,"8",phuong 8
2598,"9",Phường,14,185,"9",phuong 9
2599,Tà Nung,Xã,14,185,ta nung,xa ta nung
2600,Trạm Hành,Xã,14,185,tram hanh,xa tram hanh
2601,Xuân Thọ,Xã,14,185,xuan tho,xa xuan tho
2602,Xuân Trường,Xã,14,185,xuan truong,xa xuan truong
2603,An Nhơn,Xã,14,186,an nhon,xa an nhon
2604,Đạ Kho,Xã,14,186,da kho,xa da kho
2605,Đạ Lây,Xã,14,186,da lay,xa da lay
2606,Đạ Pal,Xã,14,186,da pal,xa da pal
2607,Đạ Tẻh,Thị trấn,14,186,da teh,thi tran da teh
2608,Hà Đông,Xã,14,186,ha dong,xa ha dong
2609,Hương Lâm,Xã,14,186,huong lam,xa huong lam
2610,Mỹ Đức,Xã,14,186,my duc,xa my duc
2611,Quảng Trị,Xã,14,186,quang tri,xa quang tri
2612,Quốc Oai,Xã,14,186,quoc oai,xa quoc oai
2613,Triệu Hải,Xã,14,186,trieu hai,xa trieu hai
2614,Đạ K’Nàng,Xã,14,187,da k'nang,xa da k'nang
2615,Đạ Long,Xã,14,187,da long,xa da long
2616,Đạ M'Rông,Xã,14,187,da m'rong,xa da m'rong
2617,Đạ Rsal,Xã,14,187,da rsal,xa da rsal
2618,Đạ Tông,Xã,14,187,da tong,xa da tong
2619,Liêng S’Roin,Xã,14,187,lieng s'roin,xa lieng s'roin
2620,Phi Liêng,Xã,14,187,phi lieng,xa phi lieng
2621,Rô Men,Xã,14,187,ro men,xa ro men
2622,Bảo Thuận,Xã,14,188,bao thuan,xa bao thuan
2623,Di Linh,Thị trấn,14,188,di linh,thi tran di linh
2624,Đinh Lạc,Xã,14,188,dinh lac,xa dinh lac
2625,Đinh Trang Hoà,Xã,14,188,dinh trang hoa,xa dinh trang hoa
2626,Đinh Trang Thượng,Xã,14,188,dinh trang thuong,xa dinh trang thuong
2627,Gia Bắc,Xã,14,188,gia bac,xa gia bac
2628,Gia Hiệp,Xã,14,188,gia hiep,xa gia hiep
2629,Gung Ré,Xã,14,188,gung re,xa gung re
2630,Hoà Bắc,Xã,14,188,hoa bac,xa hoa bac
2631,Hoà Nam,Xã,14,188,hoa nam,xa hoa nam
2632,Hoà Ninh,Xã,14,188,hoa ninh,xa hoa ninh
2633,Hoà Trung,Xã,14,188,hoa trung,xa hoa trung
2634,Liên Đầm,Xã,14,188,lien dam,xa lien dam
2635,Sơn Điền,Xã,14,188,son dien,xa son dien
2636,Tam Bố,Xã,14,188,tam bo,xa tam bo
2637,Tân Châu,Xã,14,188,tan chau,xa tan chau
2638,Tân Lâm,Xã,14,188,tan lam,xa tan lam
2639,Tân Nghĩa,Xã,14,188,tan nghia,xa tan nghia
2640,Tân Thượng,Xã,14,188,tan thuong,xa tan thuong
2641,Đạ Ròn,Xã,14,189,da ron,xa da ron
2642,D'ran,Thị trấn,14,189,d'ran,thi tran d'ran
2643,Ka Đô,Xã,14,189,ka do,xa ka do
2644,Ka Đơn,Xã,14,189,ka don,xa ka don
2645,Lạc Lâm,Xã,14,189,lac lam,xa lac lam
2646,Lạc Xuân,Xã,14,189,lac xuan,xa lac xuan
2647,Pró,Xã,14,189,pro,xa pro
2648,Quảng Lập,Xã,14,189,quang lap,xa quang lap
2649,Thạnh Mỹ,Thị trấn,14,189,thanh my,thi tran thanh my
2650,Tu Tra,Xã,14,189,tu tra,xa tu tra
2651,Bình Thạnh,Xã,14,190,binh thanh,xa binh thanh
2652,Đà Loan,Xã,14,190,da loan,xa da loan
2653,Đa Quyn,Xã,14,190,da quyn,xa da quyn
2654,Hiệp An,Xã,14,190,hiep an,xa hiep an
2655,Hiệp Thạnh,Xã,14,190,hiep thanh,xa hiep thanh
2656,Liên Hiệp,Xã,14,190,lien hiep,xa lien hiep
2657,Liên Nghĩa,Thị trấn,14,190,lien nghia,thi tran lien nghia
2658,Ninh Gia,Xã,14,190,ninh gia,xa ninh gia
2659,Ninh Loan,Xã,14,190,ninh loan,xa ninh loan
2660,N'Thol Hạ,Xã,14,190,n'thol ha,xa n'thol ha
2661,Phú Hội,Xã,14,190,phu hoi,xa phu hoi
2662,Tà Hine,Xã,14,190,ta hine,xa ta hine
2663,Tà Năng,Xã,14,190,ta nang,xa ta nang
2664,Tân Hội,Xã,14,190,tan hoi,xa tan hoi
2665,Tân Thành,Xã,14,190,tan thanh,xa tan thanh
2666,Đạ Chais,Xã,14,191,da chais,xa da chais
2667,Đạ Nhim,Xã,14,191,da nhim,xa da nhim
2668,Đạ Sar,Xã,14,191,da sar,xa da sar
2669,Đưng KNớ,Xã,14,191,dung kno,xa dung kno
2670,Lạc Dương,Thị trấn,14,191,lac duong,thi tran lac duong
2671,Lát,Xã,14,191,lat,xa lat
2672,Đạ Đờn,Xã,14,192,da don,xa da don
2673,Đan Phượng,Xã,14,192,dan phuong,xa dan phuong
2674,Đinh Văn,Thị trấn,14,192,dinh van,thi tran dinh van
2675,Đông Thanh,Xã,14,192,dong thanh,xa dong thanh
2676,Gia Lâm,Xã,14,192,gia lam,xa gia lam
2677,Hoài Đức,Xã,14,192,hoai duc,xa hoai duc
2678,Liên Hà,Xã,14,192,lien ha,xa lien ha
2679,Mê Linh,Xã,14,192,me linh,xa me linh
2680,Nam Ban,Thị trấn,14,192,nam ban,thi tran nam ban
2681,Nam Hà,Xã,14,192,nam ha,xa nam ha
2682,Phi Tô,Xã,14,192,phi to,xa phi to
2683,Phú Sơn,Xã,14,192,phu son,xa phu son
2684,Phúc Thọ,Xã,14,192,phuc tho,xa phuc tho
2685,Tân Hà,Xã,14,192,tan ha,xa tan ha
2686,Tân Thanh,Xã,14,192,tan thanh,xa tan thanh
2687,Tân Văn,Xã,14,192,tan van,xa tan van
2688,A Đớt,Xã,15,193,a dot,xa a dot
2689,A Lưới,Thị trấn,15,193,a luoi,thi tran a luoi
2690,A Ngo,Xã,15,193,a ngo,xa a ngo
2691,A Roằng,Xã,15,193,a roang,xa a roang
2692,Bắc Sơn,Xã,15,193,bac son,xa bac son
2693,Đông Sơn,Xã,15,193,dong son,xa dong son
2694,Hồng Bắc,Xã,15,193,hong bac,xa hong bac
2695,Hồng Hạ,Xã,15,193,hong ha,xa hong ha
2696,Hồng Kim,Xã,15,193,hong kim,xa hong kim
2697,Hồng Nam,Xã,15,193,hong nam,xa hong nam
2698,Hồng Quảng,Xã,15,193,hong quang,xa hong quang
2699,Hồng Thái,Xã,15,193,hong thai,xa hong thai
2700,Hồng Thượng,Xã,15,193,hong thuong,xa hong thuong
2701,Hồng Thủy,Xã,15,193,hong thuy,xa hong thuy
2702,Hồng Trung,Xã,15,193,hong trung,xa hong trung
2703,Hồng Vân,Xã,15,193,hong van,xa hong van
2704,Hương Lâm,Xã,15,193,huong lam,xa huong lam
2705,Hương Nguyên,Xã,15,193,huong nguyen,xa huong nguyen
2706,Hương Phong,Xã,15,193,huong phong,xa huong phong
2707,Nhâm,Xã,15,193,nham,xa nham
2708,Phú Vinh,Xã,15,193,phu vinh,xa phu vinh
2709,Sơn Thủy,Xã,15,193,son thuy,xa son thuy
2710,An Cựu,Phường,15,194,an cuu,phuong an cuu
2711,An Đông,Phường,15,194,an dong,phuong an dong
2712,An Hòa,Phường,15,194,an hoa,phuong an hoa
2713,An Tây,Phường,15,194,an tay,phuong an tay
2714,Đúc,Phường,15,194,duc,phuong duc
2715,Hương Long,Phường,15,194,huong long,phuong huong long
2716,Hương Sơ,Phường,15,194,huong so,phuong huong so
2717,Kim Long,Phường,15,194,kim long,phuong kim long
2718,Phú Bình,Phường,15,194,phu binh,phuong phu binh
2719,Phú Cát,Phường,15,194,phu cat,phuong phu cat
2720,Phú Hậu,Phường,15,194,phu hau,phuong phu hau
2721,Phú Hiệp,Phường,15,194,phu hiep,phuong phu hiep
2722,Phú Hòa,Phường,15,194,phu hoa,phuong phu hoa
2723,Phú Hội,Phường,15,194,phu hoi,phuong phu hoi
2724,Phú Nhuận,Phường,15,194,phu nhuan,phuong phu nhuan
2725,Phú Thuận,Phường,15,194,phu thuan,phuong phu thuan
2726,Phước Vĩnh,Phường,15,194,phuoc vinh,phuong phuoc vinh
2727,Phường Đúc,Phường,15,194,phuong duc,phuong phuong duc
2728,Tây Lộc,Phường,15,194,tay loc,phuong tay loc
2729,Thuận Hòa,Phường,15,194,thuan hoa,phuong thuan hoa
2730,Thuận Lộc,Phường,15,194,thuan loc,phuong thuan loc
2731,Thuận Thành,Phường,15,194,thuan thanh,phuong thuan thanh
2732,Thủy An,Xã,15,194,thuy an,xa thuy an
2733,Thủy Biều,Phường,15,194,thuy bieu,phuong thuy bieu
2734,Thủy Xuân,Phường,15,194,thuy xuan,phuong thuy xuan
2735,Trường An,Phường,15,194,truong an,phuong truong an
2736,Vĩ Dạ,Phường,15,194,vi da,phuong vi da
2737,Vĩnh Ninh,Phường,15,194,vinh ninh,phuong vinh ninh
2738,Xuân Phú,Phường,15,194,xuan phu,phuong xuan phu
2739,Dương Hòa,Xã,15,195,duong hoa,xa duong hoa
2740,Phú Bài,Phường,15,195,phu bai,phuong phu bai
2741,Phú Sơn,Xã,15,195,phu son,xa phu son
2742,Thủy Bằng,Xã,15,195,thuy bang,xa thuy bang
2743,Thủy Châu,Phường,15,195,thuy chau,phuong thuy chau
2744,Thuỷ Dương,Phường,15,195,thuy duong,phuong thuy duong
2745,Thủy Dương,Phường,15,195,thuy duong,phuong thuy duong
2746,Thủy Lương,Phường,15,195,thuy luong,phuong thuy luong
2747,Thủy Phù,Xã,15,195,thuy phu,xa thuy phu
2748,Thủy Phương,Phường,15,195,thuy phuong,phuong thuy phuong
2749,Thủy Tân,Xã,15,195,thuy tan,xa thuy tan
2750,Thủy Thanh,Xã,15,195,thuy thanh,xa thuy thanh
2751,Thuỷ Vân,Xã,15,195,thuy van,xa thuy van
2752,Thủy Vân,Xã,15,195,thuy van,xa thuy van
2753,Bình Điền,Xã,15,196,binh dien,xa binh dien
2754,Bình Thành,Phường,15,196,binh thanh,phuong binh thanh
2755,Hải Dương,Xã,15,196,hai duong,xa hai duong
2756,Hồng Tiến,Phường,15,196,hong tien,phuong hong tien
2757,Hương An,Phường,15,196,huong an,phuong huong an
2758,Hương Bình,Xã,15,196,huong binh,xa huong binh
2759,Hương Chữ,Phường,15,196,huong chu,phuong huong chu
2760,Hương Hồ,Phường,15,196,huong ho,phuong huong ho
2761,Hương Phong,Xã,15,196,huong phong,xa huong phong
2762,Hương Thọ,Phường,15,196,huong tho,phuong huong tho
2763,Hương Toàn,Xã,15,196,huong toan,xa huong toan
2764,Hương Vân,Phường,15,196,huong van,phuong huong van
2765,Hương Văn,Phường,15,196,huong van,phuong huong van
2766,Hương Vinh,Xã,15,196,huong vinh,xa huong vinh
2767,Hương Xuân,Phường,15,196,huong xuan,phuong huong xuan
2768,Tứ Hạ,Phường,15,196,tu ha,phuong tu ha
2769,Hương Giang,Xã,15,197,huong giang,xa huong giang
2770,Hương Hoà,Xã,15,197,huong hoa,xa huong hoa
2771,Hương Hữu,Xã,15,197,huong huu,xa huong huu
2772,Hương Lộc,Xã,15,197,huong loc,xa huong loc
2773,Hương Phú,Xã,15,197,huong phu,xa huong phu
2774,Hương Sơn,Xã,15,197,huong son,xa huong son
2775,Khe Tre,Thị trấn,15,197,khe tre,thi tran khe tre
2776,Thượng Lộ,Xã,15,197,thuong lo,xa thuong lo
2777,Thượng Long,Xã,15,197,thuong long,xa thuong long
2778,Thượng Nhật,Xã,15,197,thuong nhat,xa thuong nhat
2779,Thượng Quảng,Xã,15,197,thuong quang,xa thuong quang
2780,Điền Hải,Xã,15,198,dien hai,xa dien hai
2781,Điền Hoà,Xã,15,198,dien hoa,xa dien hoa
2782,Điền Hương,Xã,15,198,dien huong,xa dien huong
2783,Điền Lộc,Xã,15,198,dien loc,xa dien loc
2784,Điền Môn,Xã,15,198,dien mon,xa dien mon
2785,Phong An,Xã,15,198,phong an,xa phong an
2786,Phong Bình,Xã,15,198,phong binh,xa phong binh
2787,Phong Chương,Xã,15,198,phong chuong,xa phong chuong
2788,Phong Điền,Thị trấn,15,198,phong dien,thi tran phong dien
2789,Phong Hải,Xã,15,198,phong hai,xa phong hai
2790,Phong Hiền,Xã,15,198,phong hien,xa phong hien
2791,Phong Hoà,Xã,15,198,phong hoa,xa phong hoa
2792,Phong Mỹ,Xã,15,198,phong my,xa phong my
2793,Phong Sơn,Xã,15,198,phong son,xa phong son
2794,Phong Th,Xã,15,198,phong th,xa phong th
2795,Phong Thu,Xã,15,198,phong thu,xa phong thu
2796,Phong Xuân,Xã,15,198,phong xuan,xa phong xuan
2797,Lăng Cô,Thị trấn,15,199,lang co,thi tran lang co
2798,Lộc An,Xã,15,199,loc an,xa loc an
2799,Lộc Bình,Xã,15,199,loc binh,xa loc binh
2800,Lộc Bổn,Xã,15,199,loc bon,xa loc bon
2801,Lộc Điền,Xã,15,199,loc dien,xa loc dien
2802,Lộc Hòa,Xã,15,199,loc hoa,xa loc hoa
2803,Lộc Sơn,Xã,15,199,loc son,xa loc son
2804,Lộc Thủy,Xã,15,199,loc thuy,xa loc thuy
2805,Lộc Tiến,Xã,15,199,loc tien,xa loc tien
2806,Lộc Trì,Xã,15,199,loc tri,xa loc tri
2807,Lộc Vĩnh,Xã,15,199,loc vinh,xa loc vinh
2808,Phú Lộc,Thị trấn,15,199,phu loc,thi tran phu loc
2809,Vinh Giang,Xã,15,199,vinh giang,xa vinh giang
2810,Vinh Hải,Xã,15,199,vinh hai,xa vinh hai
2811,Vinh Hiền,Xã,15,199,vinh hien,xa vinh hien
2812,Vinh Hưng,Xã,15,199,vinh hung,xa vinh hung
2813,Vinh Mỹ,Xã,15,199,vinh my,xa vinh my
2814,Xuân Lộc,Xã,15,199,xuan loc,xa xuan loc
2815,Phú An,Xã,15,200,phu an,xa phu an
2816,Phú Đa,Thị trấn,15,200,phu da,thi tran phu da
2817,Phú Diên,Xã,15,200,phu dien,xa phu dien
2818,Phú Dương,Xã,15,200,phu duong,xa phu duong
2819,Phú Hải,Xã,15,200,phu hai,xa phu hai
2820,Phú Hồ,Xã,15,200,phu ho,xa phu ho
2821,Phú Lương,Xã,15,200,phu luong,xa phu luong
2822,Phú Mậu,Xã,15,200,phu mau,xa phu mau
2823,Phú Mỹ,Xã,15,200,phu my,xa phu my
2824,Phú Thanh,Xã,15,200,phu thanh,xa phu thanh
2825,Phú Thuận,Xã,15,200,phu thuan,xa phu thuan
2826,Phú Thượng,Xã,15,200,phu thuong,xa phu thuong
2827,Phú Xuân,Xã,15,200,phu xuan,xa phu xuan
2828,Thuận An,Thị trấn,15,200,thuan an,thi tran thuan an
2829,Vinh An,Xã,15,200,vinh an,xa vinh an
2830,Vinh Hà,Xã,15,200,vinh ha,xa vinh ha
2831,Vinh Phú,Xã,15,200,vinh phu,xa vinh phu
2832,Vinh Thái,Xã,15,200,vinh thai,xa vinh thai
2833,Vinh Thanh,Xã,15,200,vinh thanh,xa vinh thanh
2834,Vinh Xuân,Xã,15,200,vinh xuan,xa vinh xuan
2835,Quảng An,Xã,15,201,quang an,xa quang an
2836,Quảng Công,Xã,15,201,quang cong,xa quang cong
2837,Quảng Lợi,Xã,15,201,quang loi,xa quang loi
2838,Quảng Ngạn,Xã,15,201,quang ngan,xa quang ngan
2839,Quảng Phú,Xã,15,201,quang phu,xa quang phu
2840,Quảng Phước,Xã,15,201,quang phuoc,xa quang phuoc
2841,Quảng Thái,Xã,15,201,quang thai,xa quang thai
2842,Quảng Thành,Xã,15,201,quang thanh,xa quang thanh
2843,Quảng Thọ,Xã,15,201,quang tho,xa quang tho
2844,Quảng Vinh,Xã,15,201,quang vinh,xa quang vinh
2845,Sịa,Thị trấn,15,201,sia,thi tran sia
2846,Đông Thái,Xã,16,202,dong thai,xa dong thai
2847,Đông Yên,Xã,16,202,dong yen,xa dong yen
2848,Hưng Yên,Xã,16,202,hung yen,xa hung yen
2849,Nam Thái,Xã,16,202,nam thai,xa nam thai
2850,Nam Thái A,Xã,16,202,nam thai a,xa nam thai a
2851,Nam Yên,Xã,16,202,nam yen,xa nam yen
2852,Tây Yên,Xã,16,202,tay yen,xa tay yen
2853,Tây Yên A,Xã,16,202,tay yen a,xa tay yen a
2854,Thứ Ba,Thị trấn,16,202,thu ba,thi tran thu ba
2855,Đông Hoà,Xã,16,203,dong hoa,xa dong hoa
2856,Đông Hưng,Xã,16,203,dong hung,xa dong hung
2857,Đông Hưng A,Xã,16,203,dong hung a,xa dong hung a
